,date,id,rawContent,username,likeCount,retweetCount,inReplyToUser,media,rawContent_eng
653,2022-08-29 20:29:58+00:00,1564349661053337600,"Recién ahora tomo conciencia de la indignación de tantos sujetos en este Foro con respecto a la actual voladura al alza argentina. Dicen, por ejemplo, ""pero vale 8 cuando estaba a 72 en 2017"". Son o se hacen? Esta es la gracia. Quedaron empomados con Macri a 72? Este es el punto?",CarlosMaslaton,450,33,,,"Only now have I become aware of the indignation of so many subjects in this Forum with respect to the current blasting up of Argentina. They say, for example, ""but it's worth 8 when it was 72 in 2017"". Are they or are they made? This is grace. They were stuck with Macri at 72? This is the point?"
654,2022-08-29 20:17:44+00:00,1564346582266429441,"Celebro lo que está sucediendo en el cerebro de cientos de miles de argentinos enojados. Les molesta 100 veces más el actual bull market argentino y que todo mejore, que la caída 2017-2021 que destruyó al país. Es una señal alcista espectacular. Sigan...",CarlosMaslaton,716,51,,,I celebrate what is happening in the brains of hundreds of thousands of angry Argentines. The current Argentine bull market bothers them 100 times more and that everything gets better than the 2017-2021 fall that destroyed the country. It is a spectacular bullish sign. keep going...
655,2022-08-29 19:32:48+00:00,1564335278197809153,"Para quien le interese, el reportaje que me realizara elDiarioAr: https://t.co/tTwCLDNgY3",CarlosMaslaton,59,4,,,"For those who are interested, the report made by elDiarioAr: https://t.co/tTwCLDNgY3"
656,2022-08-29 16:26:30+00:00,1564288390408900610,"Simplemente, a todo el Foro y a toda la Nación Argentina. Celebremos, bailemos y cantemos! Estamos masacrando.",CarlosMaslaton,481,37,,,"Simply, to the entire Forum and to the entire Argentine Nation. Let's celebrate, dance and sing! We are slaughtering."
657,2022-08-29 16:24:57+00:00,1564288003903787019,".@GabyRubinstein Rubinstein, asumo que el papel clandestino que circula lo escribiste hace 5-6 semanas y entiendo, aunque no comparto, tus miedos de entonces. Pero ya todo cambió y para bien. Podés hacer ahora lo que pensabas y te saldrá todo a la perfección. No hay híper alguna.",CarlosMaslaton,95,8,,,".@GabyRubinstein Rubinstein, I'm assuming you wrote the underground paper circulating 5-6 weeks ago and I understand, though I don't share, your fears back then. But now everything has changed and for the better. You can now do what you thought and everything will work out perfectly. There is no hyper."
658,2022-08-29 16:22:26+00:00,1564287368160591879,".@GabyRubinstein .@SergioMassa  Señores, es el momento de licuarlo todo y de quedar limpios para el súper despegue argentino. No teman, ahora se hace y no falla, primero las indexadas en USD, luego se flota, seguidamente a reventar las leliqs. Masacren, es ahora y todo junto.",CarlosMaslaton,299,31,,,".@GabyRubinstein .@SergioMassa Gentlemen, it's time to liquefy everything and to be clean for the Argentine super takeoff. Do not be afraid, now it is done and it does not fail, first those indexed in USD, then it is floated, then to burst the leliqs. Massacre, it is now and everything together."
659,2022-08-29 15:43:16+00:00,1564277511177080836,"107% de alza para YPF solo en 5 semanas. Lo siento, Milei. El país es para arriba, y muy para arriba, no es para abajo como vos andás buscando para tu negocio personal.",CarlosMaslaton,2663,293,,,"107% increase for YPF only in 5 weeks. I'm sorry, Miley. The country is up, and very up, it is not down as you are looking for your personal business."
660,2022-08-29 14:38:38+00:00,1564261248384081920,.@GabyRubinstein .@SergioMassa Estimados Massa y Rubinstein es hora de que los chorros de la City una vez no se salgan con la suya. En la cara de ellos primero paguen o swapeen toda la deuda indexada en USD. Luego dejen flotar el peso después a cancelar leliqs a cada vencimiento.,CarlosMaslaton,196,26,,,.@GabyRubinstein .@SergioMassa Dear Massa and Rubinstein it's time the City jets once didn't get away with it. To their face first pay or swap all USD indexed debt. Then let the peso float after canceling leliqs at each expiration.
661,2022-08-29 14:24:59+00:00,1564257810573103106,".@SergioMassa Estimado Massa, estás ante la mayor oportunidad de tu vida política. Si vos y Rubinstein liberan todo, y no le tienen miedo a un 2001 ni a pelotudeces como la hiperinflación que quiere Milei, ustedes pasan a ser Erhard y Adenauer de la Alemania de 1949. Procedan!",CarlosMaslaton,701,47,,,".@SergioMassa Dear Massa, you are facing the greatest opportunity of your political life. If you and Rubinstein release everything, and are not afraid of a 2001 or bullshit like the hyperinflation that Milei wants, you become Erhard and Adenauer of Germany in 1949. Proceed!"
662,2022-08-29 14:14:48+00:00,1564255250357387273,"El bull market argentino actual, en la economía real y en las finanzas, es tan pero tan fuerte que genera una divergencia psicológica extrema. Están todos súper negativos, hasta el dueño de una entidad llamada 'Bull Market'. Y Rubinstein muere de miedo: habla de evitar la híper.",CarlosMaslaton,245,19,,,"The current Argentine bull market, in the real economy and in finance, is so strong that it generates extreme psychological divergence. They are all super negative, even the owner of an entity called 'Bull Market'. And Rubinstein is scared to death: he talks about avoiding hyper."
663,2022-08-29 14:05:48+00:00,1564252984921694208,"El PJ no absorbió a la UCEDE. Determinados dirigentes arreglaron con Menem individualmente por plata, y dejaron al Partido en banda. Milei parece haber sido formado en la misma escuela de defraudadores, con su hermana encandilada por el dinero y vendiéndose ahora a Macri.",CarlosMaslaton,134,17,,,"The PJ did not absorb the UCEDE. Certain leaders settled with Menem individually for money, and left the Party in a band. Milei seems to have been trained in the same school of fraudsters, with her sister dazzled by the money and now selling herself to Macri."
664,2022-08-29 13:52:21+00:00,1564249598406844416,"Javier Milei al cerrar con Mauricio Macri no arma territorio ni consolida aparato. Hace exactamente lo contrario: lo disuelve. Su actitud explica lo hecho este año, reventando lo construído en 2021. No juega a Presidente, juega a juntar plata, migró a modo Calaca Roja Espert.",CarlosMaslaton,1015,74,,,"Javier Milei, when closing with Mauricio Macri, does not build territory or consolidate the apparatus. He does the exact opposite: he dissolves it. His attitude explains what was done this year, bursting what was built in 2021. He does not play President, he plays to raise money, he migrated to Calaca Roja Espert mode."
665,2022-08-29 06:09:29+00:00,1564133114779095040,"Lamento que en la Argentina predomine el prejuicio a la ""devaluación"". Los países no devalúan ni revalúan desde hace 51 años. Los países dejan flotar sus monedas porque no pueden técnicamente fijarles un precio de cambio con respecto a las demás. Se valorizan o desvalorizan, sí.",CarlosMaslaton,181,13,,,"I regret that in Argentina the prejudice to ""devaluation"" predominates. Countries have not devalued or revalued for 51 years. Countries let their currencies float because they cannot technically set an exchange price for them with respect to the others. They are valued or devalued, yes."
666,2022-08-29 03:59:40+00:00,1564100443831148544,No veo la hora que despegue el Artemis I y que avance el proyecto Artemis colocando la NASA un hombre y una mujer en la Luna de una vez. Así se dejan de joder con que la Misión Apolo fue un montaje de la propaganda yankee y que nunca hubo alunizaje.,CarlosMaslaton,490,28,,,I can't wait for Artemis I to take off and for the Artemis project to advance by placing NASA a man and a woman on the Moon at once. So they stop screwing with the fact that the Apollo Mission was a Yankee propaganda setup and that there was never a moon landing.
667,2022-08-29 01:46:42+00:00,1564066983632576514,La democracia es un fin en sí mismo y ninguna revolución liberal tiene legitimidad alguna si no gobierna el pueblo a través de la elección de representantes en comicios libres ajenos a todo fraude electoral.,CarlosMaslaton,365,17,,,Democracy is an end in itself and no liberal revolution has any legitimacy if the people do not govern through the election of representatives in free elections free from all electoral fraud.
668,2022-08-29 01:22:26+00:00,1564060877812293633,"Tuvimos buenos gobiernos en Argentina después de Caseros y Pavón, sí, pero subían al poder por el sistema electoral del voto cantado, no votaba el pueblo, eran elecciones arregladas. Técnicamente eran dictaduras, no eran democráticos. Cortémosla con las idealizaciones liberales.",CarlosMaslaton,475,38,,,"We had good governments in Argentina after Caseros and Pavón, yes, but they came to power by the electoral system of the sung vote, the people did not vote, they were rigged elections. Technically they were dictatorships, they were not democratic. Let's cut it with liberal idealizations."
669,2022-08-29 00:38:12+00:00,1564049744925696001,"Con respecto al aún muchas veces vigente enfrentamiento peronismo versus antiperonismo por los hechos sucedidos en 1945-1946, hace 77 años, es lo mismo que si en 1945 en Argentina se hubiera peleado por los sucesos de 1868 con Mitre, Sarmiento y la Guerra de la Triple Alianza.",CarlosMaslaton,143,10,,,With respect to the still often current Peronism vs. Triple Alliance.
670,2022-08-28 18:59:36+00:00,1563964535396077577,"Leo los borradores del programa Rubinstein-Massa y los encuentro muy buenos, podrían ser mejores, pero valen para arrancar. Prima la moderación bullish en las expectativas, pero todo será mejor y más rápido de lo que ambos jerarcas piensan. Falta más sobre el cuasifiscal, bien =.",CarlosMaslaton,375,31,,,"I read the drafts of the Rubinstein-Massa program and I find them very good, they could be better, but they are good to start with. Bullish moderation prevails in expectations, but everything will be better and faster than both leaders think. Missing more about the quasifiscal, good =."
671,2022-08-28 15:52:23+00:00,1563917418413625347,"Denuncio al Foro y a toda la militancia engañada de La Libertad Avanza que Javier Milei ya cerró con Mauricio Macri para el 2023, tal cual lo ordenado por quien lo inspira, el fascista de Benegas Lynch. Milei y el entorno de su hermana Karina y de Carlos Kikuchi destruyeron todo.",CarlosMaslaton,2742,441,,,"I denounce the Forum and all the deceived militancy of La Libertad Avanza that Javier Milei has already closed with Mauricio Macri by 2023, as ordered by the one who inspires him, the fascist Benegas Lynch. Milei and the environment of his sister Karina and Carlos Kikuchi destroyed everything."
672,2022-08-28 15:49:17+00:00,1563916639271256065,"El peronismo sigue dando ejemplo de tolerancia democrática y de respeto al que piensa diferente. Ayer se demostró otra vez en la congregación en el barrio de la Recoleta. La intolerancia, la represión, el fascismo, proviene de los sectores autodenominados antiperonistas.",CarlosMaslaton,9325,1366,,,"Peronism continues to set an example of democratic tolerance and respect for those who think differently. Yesterday it was demonstrated again in the congregation in the Recoleta neighborhood. The intolerance, the repression, the fascism, comes from the self-styled anti-Peronist sectors."
